District,Year,Month,Season,Crop,Soil Type,Soil_Water_Capacity,Temperature_C,Humidity_Percent,Rainfall_mm,Wind_Speed,Solar_Radiation,Crop_Water_Demand_mm,Water_Balance_mm,Water_Shortage_Level,Date
Mandi Bahauddin,2015,6,Kharif,Mango,Loamy,140.0,35.58,28.25,74.1,1.71,6.83,187.84,-186.85,3,2015-06-01
Mandi Bahauddin,2015,6,Kharif,Paddy,Red,120.0,35.58,28.25,74.1,1.71,6.83,308.59,-307.6,3,2015-06-01
Mandi Bahauddin,2015,6,Kharif,Cotton,Loamy,140.0,35.58,28.25,74.1,1.71,6.83,201.26,-200.27,3,2015-06-01
Mandi Bahauddin,2015,7,Kharif,Maize,Clayey,200.0,34.14,52.24,292.1,1.33,5.63,126.44,-120.78,2,2015-07-01
Mandi Bahauddin,2015,7,Kharif,Millets,Black,180.0,34.14,52.24,292.1,1.33,5.63,84.29,-78.63,2,2015-07-01
Mandi Bahauddin,2015,7,Kharif,Sugarcane,Loamy,140.0,34.14,52.24,292.1,1.33,5.63,263.41,-257.75,3,2015-07-01
Mandi Bahauddin,2015,7,Kharif,Blackgram,Loamy,140.0,34.14,52.24,292.1,1.33,5.63,147.51,-141.85,2,2015-07-01
Mandi Bahauddin,2015,7,Kharif,Wheat,Clayey,200.0,34.14,52.24,292.1,1.33,5.63,105.36,-99.7,2,2015-07-01
Mandi Bahauddin,2015,7,Kharif,Mango,Loamy,140.0,34.14,52.24,292.1,1.33,5.63,147.51,-141.85,2,2015-07-01
Mandi Bahauddin,2015,7,Kharif,Paddy,Red,120.0,34.14,52.24,292.1,1.33,5.63,242.33,-236.67,3,2015-07-01
Mandi Bahauddin,2015,7,Kharif,Cotton,Loamy,140.0,34.14,52.24,292.1,1.33,5.63,158.04,-152.38,3,2015-07-01
Mandi Bahauddin,2015,8,Kharif,Maize,Clayey,200.0,33.0,56.76,121.8,1.02,5.64,123.4,-119.99,2,2015-08-01
Mandi Bahauddin,2015,8,Kharif,Millets,Black,180.0,33.0,56.76,121.8,1.02,5.64,82.27,-78.86,2,2015-08-01
Mandi Bahauddin,2015,8,Kharif,Sugarcane,Loamy,140.0,33.0,56.76,121.8,1.02,5.64,257.08,-253.67,3,2015-08-01
Mandi Bahauddin,2015,8,Kharif,Blackgram,Loamy,140.0,33.0,56.76,121.8,1.02,5.64,143.97,-140.56,2,2015-08-01
Mandi Bahauddin,2015,8,Kharif,Wheat,Clayey,200.0,33.0,56.76,121.8,1.02,5.64,102.83,-99.42,2,2015-08-01
Mandi Bahauddin,2015,8,Kharif,Mango,Loamy,140.0,33.0,56.76,121.8,1.02,5.64,143.97,-140.56,2,2015-08-01
Mandi Bahauddin,2015,8,Kharif,Paddy,Red,120.0,33.0,56.76,121.8,1.02,5.64,236.52,-233.11,3,2015-08-01
Mandi Bahauddin,2015,8,Kharif,Cotton,Loamy,140.0,33.0,56.76,121.8,1.02,5.64,154.25,-150.84,3,2015-08-01
Mandi Bahauddin,2015,9,Kharif,Maize,Clayey,200.0,30.46,46.09,102.5,1.04,5.68,124.91,-122.57,2,2015-09-01
Mandi Bahauddin,2015,9,Kharif,Millets,Black,180.0,30.46,46.09,102.5,1.04,5.68,83.27,-80.93,2,2015-09-01
Mandi Bahauddin,2015,9,Kharif,Sugarcane,Loamy,140.0,30.46,46.09,102.5,1.04,5.68,260.23,-257.89,3,2015-09-01
Mandi Bahauddin,2015,9,Kharif,Blackgram,Loamy,140.0,30.46,46.09,102.5,1.04,5.68,145.73,-143.39,2,2015-09-01
Mandi Bahauddin,2015,9,Kharif,Wheat,Clayey,200.0,30.46,46.09,102.5,1.04,5.68,104.09,-101.75,2,2015-09-01
Mandi Bahauddin,2015,9,Kharif,Mango,Loamy,140.0,30.46,46.09,102.5,1.04,5.68,145.73,-143.39,2,2015-09-01
Mandi Bahauddin,2015,9,Kharif,Paddy,Red,120.0,30.46,46.09,102.5,1.04,5.68,239.41,-237.07,3,2015-09-01
Mandi Bahauddin,2015,9,Kharif,Cotton,Loamy,140.0,30.46,46.09,102.5,1.04,5.68,156.14,-153.8,3,2015-09-01
Mandi Bahauddin,2015,10,Rabi,Maize,Clayey,200.0,25.47,48.25,72.7,1.2,4.69,102.89,-101.73,2,2015-10-01
Mandi Bahauddin,2015,10,Rabi,Millets,Black,180.0,25.47,48.25,72.7,1.2,4.69,68.59,-67.43,2,2015-10-01
Mandi Bahauddin,2015,10,Rabi,Sugarcane,Loamy,140.0,25.47,48.25,72.7,1.2,4.69,214.36,-213.2,3,2015-10-01
Mandi Bahauddin,2015,10,Rabi,Blackgram,Loamy,140.0,25.47,48.25,72.7,1.2,4.69,120.04,-118.88,2,2015-10-01
Mandi Bahauddin,2015,10,Rabi,Wheat,Clayey,200.0,25.47,48.25,72.7,1.2,4.69,85.74,-84.58,2,2015-10-01
Mandi Bahauddin,2015,10,Rabi,Mango,Loamy,140.0,25.47,48.25,72.7,1.2,4.69,120.04,-118.88,2,2015-10-01
Mandi Bahauddin,2015,10,Rabi,Paddy,Red,120.0,25.47,48.25,72.7,1.2,4.69,197.21,-196.05,3,2015-10-01
Mandi Bahauddin,2015,10,Rabi,Cotton,Loamy,140.0,25.47,48.25,72.7,1.2,4.69,128.62,-127.46,2,2015-10-01
Mandi Bahauddin,2015,11,Rabi,Maize,Clayey,200.0,19.06,46.5,30.9,1.5,3.33,82.01,-81.76,2,2015-11-01
Mandi Bahauddin,2015,11,Rabi,Millets,Black,180.0,19.06,46.5,30.9,1.5,3.33,54.67,-54.42,2,2015-11-01
Mandi Bahauddin,2015,11,Rabi,Sugarcane,Loamy,140.0,19.06,46.5,30.9,1.5,3.33,170.84,-170.59,3,2015-11-01
Mandi Bahauddin,2015,11,Rabi,Blackgram,Loamy,140.0,19.06,46.5,30.9,1.5,3.33,95.67,-95.42,2,2015-11-01
Mandi Bahauddin,2015,11,Rabi,Wheat,Clayey,200.0,19.06,46.5,30.9,1.5,3.33,68.34,-68.09,2,2015-11-01
Mandi Bahauddin,2015,11,Rabi,Mango,Loamy,140.0,19.06,46.5,30.9,1.5,3.33,95.67,-95.42,2,2015-11-01
Mandi Bahauddin,2015,11,Rabi,Paddy,Red,120.0,19.06,46.5,30.9,1.5,3.33,157.18,-156.93,3,2015-11-01
Mandi Bahauddin,2015,11,Rabi,Cotton,Loamy,140.0,19.06,46.5,30.9,1.5,3.33,102.51,-102.26,2,2015-11-01
Mandi Bahauddin,2015,12,Rabi,Maize,Clayey,200.0,14.82,41.82,45.3,1.57,3.1,82.8,-82.37,2,2015-12-01
Mandi Bahauddin,2015,12,Rabi,Millets,Black,180.0,14.82,41.82,45.3,1.57,3.1,55.2,-54.77,2,2015-12-01
Mandi Bahauddin,2015,12,Rabi,Sugarcane,Loamy,140.0,14.82,41.82,45.3,1.57,3.1,172.5,-172.07,3,2015-12-01
Mandi Bahauddin,2015,12,Rabi,Blackgram,Loamy,140.0,14.82,41.82,45.3,1.57,3.1,96.6,-96.17,2,2015-12-01
Mandi Bahauddin,2015,12,Rabi,Wheat,Clayey,200.0,14.82,41.82,45.3,1.57,3.1,69.0,-68.57,2,2015-12-01
Mandi Bahauddin,2015,12,Rabi,Mango,Loamy,140.0,14.82,41.82,45.3,1.57,3.1,96.6,-96.17,2,2015-12-01
Mandi Bahauddin,2015,12,Rabi,Paddy,Red,120.0,14.82,41.82,45.3,1.57,3.1,158.7,-158.27,3,2015-12-01
Mandi Bahauddin,2015,12,Rabi,Cotton,Loamy,140.0,14.82,41.82,45.3,1.57,3.1,103.5,-103.07,2,2015-12-01
Mandi Bahauddin,2016,1,Rabi,Maize,Clayey,200.0,14.01,43.58,24.099999999999998,1.46,2.64,73.7,-73.25,2,2016-01-01
Mandi Bahauddin,2016,1,Rabi,Millets,Black,180.0,14.01,43.58,24.099999999999998,1.46,2.64,49.13,-48.68,1,2016-01-01
Mandi Bahauddin,2016,1,Rabi,Sugarcane,Loamy,140.0,14.01,43.58,24.099999999999998,1.46,2.64,153.54,-153.09,3,2016-01-01
Mandi Bahauddin,2016,1,Rabi,Blackgram,Loamy,140.0,14.01,43.58,24.099999999999998,1.46,2.64,85.99,-85.54,2,2016-01-01
Mandi Bahauddin,2016,1,Rabi,Wheat,Clayey,200.0,14.01,43.58,24.099999999999998,1.46,2.64,61.42,-60.97,2,2016-01-01
Mandi Bahauddin,2016,1,Rabi,Mango,Loamy,140.0,14.01,43.58,24.099999999999998,1.46,2.64,85.99,-85.54,2,2016-01-01
Mandi Bahauddin,2016,1,Rabi,Paddy,Red,120.0,14.01,43.58,24.099999999999998,1.46,2.64,141.26,-140.81,2,2016-01-01
Mandi Bahauddin,2016,1,Rabi,Cotton,Loamy,140.0,14.01,43.58,24.099999999999998,1.46,2.64,92.13,-91.68,2,2016-01-01
Mandi Bahauddin,2016,2,Rabi,Maize,Clayey,200.0,16.69,41.57,53.3,1.44,4.44,99.96,-99.12,2,2016-02-01
Mandi Bahauddin,2016,2,Rabi,Millets,Black,180.0,16.69,41.57,53.3,1.44,4.44,66.64,-65.8,2,2016-02-01
Mandi Bahauddin,2016,2,Rabi,Sugarcane,Loamy,140.0,16.69,41.57,53.3,1.44,4.44,208.24,-207.4,3,2016-02-01
Mandi Bahauddin,2016,2,Rabi,Blackgram,Loamy,140.0,16.69,41.57,53.3,1.44,4.44,116.61,-115.77,2,2016-02-01
Mandi Bahauddin,2016,2,Rabi,Wheat,Clayey,200.0,16.69,41.57,53.3,1.44,4.44,83.3,-82.46,2,2016-02-01
Mandi Bahauddin,2016,2,Rabi,Mango,Loamy,140.0,16.69,41.57,53.3,1.44,4.44,116.61,-115.77,2,2016-02-01
Mandi Bahauddin,2016,2,Rabi,Paddy,Red,120.0,16.69,41.57,53.3,1.44,4.44,191.58,-190.74,3,2016-02-01
Mandi Bahauddin,2016,2,Rabi,Cotton,Loamy,140.0,16.69,41.57,53.3,1.44,4.44,124.94,-124.1,2,2016-02-01
Mandi Bahauddin,2016,3,Rabi,Maize,Clayey,200.0,21.49,52.21,149.3,1.71,4.63,101.72,-99.27,2,2016-03-01
Mandi Bahauddin,2016,3,Rabi,Millets,Black,180.0,21.49,52.21,149.3,1.71,4.63,67.81,-65.36,2,2016-03-01
Mandi Bahauddin,2016,3,Rabi,Sugarcane,Loamy,140.0,21.49,52.21,149.3,1.71,4.63,211.92,-209.47,3,2016-03-01
Mandi Bahauddin,2016,3,Rabi,Blackgram,Loamy,140.0,21.49,52.21,149.3,1.71,4.63,118.67,-116.22,2,2016-03-01
Mandi Bahauddin,2016,3,Rabi,Wheat,Clayey,200.0,21.49,52.21,149.3,1.71,4.63,84.77,-82.32,2,2016-03-01
Mandi Bahauddin,2016,3,Rabi,Mango,Loamy,140.0,21.49,52.21,149.3,1.71,4.63,118.67,-116.22,2,2016-03-01
Mandi Bahauddin,2016,3,Rabi,Paddy,Red,120.0,21.49,52.21,149.3,1.71,4.63,194.96,-192.51,3,2016-03-01
Mandi Bahauddin,2016,3,Rabi,Cotton,Loamy,140.0,21.49,52.21,149.3,1.71,4.63,127.15,-124.7,2,2016-03-01
Mandi Bahauddin,2016,4,Kharif,Maize,Clayey,200.0,27.72,36.17,7.5,2.25,6.23,145.34,-144.96,2,2016-04-01
Mandi Bahauddin,2016,4,Kharif,Millets,Black,180.0,27.72,36.17,7.5,2.25,6.23,96.89,-96.51,2,2016-04-01
Mandi Bahauddin,2016,4,Kharif,Sugarcane,Loamy,140.0,27.72,36.17,7.5,2.25,6.23,302.8,-302.42,3,2016-04-01
Mandi Bahauddin,2016,4,Kharif,Blackgram,Loamy,140.0,27.72,36.17,7.5,2.25,6.23,169.57,-169.19,3,2016-04-01
Mandi Bahauddin,2016,4,Kharif,Wheat,Clayey,200.0,27.72,36.17,7.5,2.25,6.23,121.12,-120.74,2,2016-04-01
Mandi Bahauddin,2016,4,Kharif,Mango,Loamy,140.0,27.72,36.17,7.5,2.25,6.23,169.57,-169.19,3,2016-04-01
Mandi Bahauddin,2016,4,Kharif,Paddy,Red,120.0,27.72,36.17,7.5,2.25,6.23,278.57,-278.19,3,2016-04-01
Mandi Bahauddin,2016,4,Kharif,Cotton,Loamy,140.0,27.72,36.17,7.5,2.25,6.23,181.68,-181.3,3,2016-04-01
Mandi Bahauddin,2016,5,Kharif,Maize,Clayey,200.0,35.18,25.13,19.4,1.98,7.12,169.41,-168.36,3,2016-05-01
Mandi Bahauddin,2016,5,Kharif,Millets,Black,180.0,35.18,25.13,19.4,1.98,7.12,112.94,-111.89,2,2016-05-01
Mandi Bahauddin,2016,5,Kharif,Sugarcane,Loamy,140.0,35.18,25.13,19.4,1.98,7.12,352.95,-351.9,3,2016-05-01
Mandi Bahauddin,2016,5,Kharif,Blackgram,Loamy,140.0,35.18,25.13,19.4,1.98,7.12,197.65,-196.6,3,2016-05-01
Mandi Bahauddin,2016,5,Kharif,Wheat,Clayey,200.0,35.18,25.13,19.4,1.98,7.12,141.18,-140.13,2,2016-05-01
Mandi Bahauddin,2016,5,Kharif,Mango,Loamy,140.0,35.18,25.13,19.4,1.98,7.12,197.65,-196.6,3,2016-05-01
Mandi Bahauddin,2016,5,Kharif,Paddy,Red,120.0,35.18,25.13,19.4,1.98,7.12,324.71,-323.66,3,2016-05-01
Mandi Bahauddin,2016,5,Kharif,Cotton,Loamy,140.0,35.18,25.13,19.4,1.98,7.12,211.77,-210.72,3,2016-05-01
Mandi Bahauddin,2016,6,Kharif,Maize,Clayey,200.0,36.68,34.85,49.9,1.5,6.96,161.12,-158.06,3,2016-06-01
Mandi Bahauddin,2016,6,Kharif,Millets,Black,180.0,36.68,34.85,49.9,1.5,6.96,107.41,-104.35,2,2016-06-01
Mandi Bahauddin,2016,6,Kharif,Sugarcane,Loamy,140.0,36.68,34.85,49.9,1.5,6.96,335.66,-332.6,3,2016-06-01
Mandi Bahauddin,2016,6,Kharif,Blackgram,Loamy,140.0,36.68,34.85,49.9,1.5,6.96,187.97,-184.91,3,2016-06-01
Mandi Bahauddin,2016,6,Kharif,Wheat,Clayey,200.0,36.68,34.85,49.9,1.5,6.96,134.26,-131.2,2,2016-06-01
Mandi Bahauddin,2016,6,Kharif,Mango,Loamy,140.0,36.68,34.85,49.9,1.5,6.96,187.97,-184.91,3,2016-06-01
Mandi Bahauddin,2016,6,Kharif,Paddy,Red,120.0,36.68,34.85,49.9,1.5,6.96,308.81,-305.75,3,2016-06-01
Mandi Bahauddin,2016,6,Kharif,Cotton,Loamy,140.0,36.68,34.85,49.9,1.5,6.96,201.4,-198.34,3,2016-06-01
Mandi Bahauddin,2016,7,Kharif,Maize,Clayey,200.0,33.93,56.64,227.9,1.21,5.92,130.46,-121.81,2,2016-07-01
Mandi Bahauddin,2016,7,Kharif,Millets,Black,180.0,33.93,56.64,227.9,1.21,5.92,86.97,-78.32,2,2016-07-01
Mandi Bahauddin,2016,7,Kharif,Sugarcane,Loamy,140.0,33.93,56.64,227.9,1.21,5.92,271.78,-263.13,3,2016-07-01
Mandi Bahauddin,2016,7,Kharif,Blackgram,Loamy,140.0,33.93,56.64,227.9,1.21,5.92,152.2,-143.55,2,2016-07-01
Mandi Bahauddin,2016,7,Kharif,Wheat,Clayey,200.0,33.93,56.64,227.9,1.21,5.92,108.71,-100.06,2,2016-07-01
Mandi Bahauddin,2016,7,Kharif,Mango,Loamy,140.0,33.93,56.64,227.9,1.21,5.92,152.2,-143.55,2,2016-07-01
Mandi Bahauddin,2016,7,Kharif,Paddy,Red,120.0,33.93,56.64,227.9,1.21,5.92,250.04,-241.39,3,2016-07-01
Mandi Bahauddin,2016,7,Kharif,Cotton,Loamy,140.0,33.93,56.64,227.9,1.21,5.92,163.07,-154.42,3,2016-07-01
Mandi Bahauddin,2016,8,Kharif,Maize,Clayey,200.0,31.13,66.86,144.6,1.01,5.83,122.89,-117.11,2,2016-08-01
Mandi Bahauddin,2016,8,Kharif,Millets,Black,180.0,31.13,66.86,144.6,1.01,5.83,81.93,-76.15,2,2016-08-01
Mandi Bahauddin,2016,8,Kharif,Sugarcane,Loamy,140.0,31.13,66.86,144.6,1.01,5.83,256.02,-250.24,3,2016-08-01
Mandi Bahauddin,2016,8,Kharif,Blackgram,Loamy,140.0,31.13,66.86,144.6,1.01,5.83,143.37,-137.59,2,2016-08-01
Mandi Bahauddin,2016,8,Kharif,Wheat,Clayey,200.0,31.13,66.86,144.6,1.01,5.83,102.41,-96.63,2,2016-08-01
Mandi Bahauddin,2016,8,Kharif,Mango,Loamy,140.0,31.13,66.86,144.6,1.01,5.83,143.37,-137.59,2,2016-08-01
Mandi Bahauddin,2016,8,Kharif,Paddy,Red,120.0,31.13,66.86,144.6,1.01,5.83,235.54,-229.76,3,2016-08-01
Mandi Bahauddin,2016,8,Kharif,Cotton,Loamy,140.0,31.13,66.86,144.6,1.01,5.83,153.61,-147.83,2,2016-08-01
Mandi Bahauddin,2016,9,Kharif,Maize,Clayey,200.0,30.48,54.82,30.2,0.78,5.48,117.47,-115.48,2,2016-09-01
Mandi Bahauddin,2016,9,Kharif,Millets,Black,180.0,30.48,54.82,30.2,0.78,5.48,78.31,-76.32,2,2016-09-01
Mandi Bahauddin,2016,9,Kharif,Sugarcane,Loamy,140.0,30.48,54.82,30.2,0.78,5.48,244.73,-242.74,3,2016-09-01
Mandi Bahauddin,2016,9,Kharif,Blackgram,Loamy,140.0,30.48,54.82,30.2,0.78,5.48,137.05,-135.06,2,2016-09-01
Mandi Bahauddin,2016,9,Kharif,Wheat,Clayey,200.0,30.48,54.82,30.2,0.78,5.48,97.89,-95.9,2,2016-09-01
Mandi Bahauddin,2016,9,Kharif,Mango,Loamy,140.0,30.48,54.82,30.2,0.78,5.48,137.05,-135.06,2,2016-09-01
Mandi Bahauddin,2016,9,Kharif,Paddy,Red,120.0,30.48,54.82,30.2,0.78,5.48,225.15,-223.16,3,2016-09-01
Mandi Bahauddin,2016,9,Kharif,Cotton,Loamy,140.0,30.48,54.82,30.2,0.78,5.48,146.84,-144.85,2,2016-09-01
Mandi Bahauddin,2016,10,Rabi,Maize,Clayey,200.0,26.48,37.54,2.2,1.13,4.77,108.14,-108.07,2,2016-10-01
Mandi Bahauddin,2016,10,Rabi,Millets,Black,180.0,26.48,37.54,2.2,1.13,4.77,72.1,-72.03,2,2016-10-01
Mandi Bahauddin,2016,10,Rabi,Sugarcane,Loamy,140.0,26.48,37.54,2.2,1.13,4.77,225.3,-225.23,3,2016-10-01
Mandi Bahauddin,2016,10,Rabi,Blackgram,Loamy,140.0,26.48,37.54,2.2,1.13,4.77,126.17,-126.1,2,2016-10-01
Mandi Bahauddin,2016,10,Rabi,Wheat,Clayey,200.0,26.48,37.54,2.2,1.13,4.77,90.12,-90.05,2,2016-10-01
Mandi Bahauddin,2016,10,Rabi,Mango,Loamy,140.0,26.48,37.54,2.2,1.13,4.77,126.17,-126.1,2,2016-10-01
Mandi Bahauddin,2016,10,Rabi,Paddy,Red,120.0,26.48,37.54,2.2,1.13,4.77,207.28,-207.21,3,2016-10-01
Mandi Bahauddin,2016,10,Rabi,Cotton,Loamy,140.0,26.48,37.54,2.2,1.13,4.77,135.18,-135.11,2,2016-10-01
Mandi Bahauddin,2016,11,Rabi,Maize,Clayey,200.0,20.69,25.61,1.8,1.53,3.58,98.07,-98.04,2,2016-11-01
Mandi Bahauddin,2016,11,Rabi,Millets,Black,180.0,20.69,25.61,1.8,1.53,3.58,65.38,-65.35,2,2016-11-01
Mandi Bahauddin,2016,11,Rabi,Sugarcane,Loamy,140.0,20.69,25.61,1.8,1.53,3.58,204.31,-204.28,3,2016-11-01
Mandi Bahauddin,2016,11,Rabi,Blackgram,Loamy,140.0,20.69,25.61,1.8,1.53,3.58,114.42,-114.39,2,2016-11-01
Mandi Bahauddin,2016,11,Rabi,Wheat,Clayey,200.0,20.69,25.61,1.8,1.53,3.58,81.73,-81.7,2,2016-11-01
Mandi Bahauddin,2016,11,Rabi,Mango,Loamy,140.0,20.69,25.61,1.8,1.53,3.58,114.42,-114.39,2,2016-11-01
Mandi Bahauddin,2016,11,Rabi,Paddy,Red,120.0,20.69,25.61,1.8,1.53,3.58,187.97,-187.94,3,2016-11-01
Mandi Bahauddin,2016,11,Rabi,Cotton,Loamy,140.0,20.69,25.61,1.8,1.53,3.58,122.59,-122.56,2,2016-11-01
Mandi Bahauddin,2016,12,Rabi,Maize,Clayey,200.0,17.39,23.9,3.4,1.43,3.07,90.43,-90.43,2,2016-12-01
Mandi Bahauddin,2016,12,Rabi,Millets,Black,180.0,17.39,23.9,3.4,1.43,3.07,60.29,-60.29,2,2016-12-01
Mandi Bahauddin,2016,12,Rabi,Sugarcane,Loamy,140.0,17.39,23.9,3.4,1.43,3.07,188.39,-188.39,3,2016-12-01
Mandi Bahauddin,2016,12,Rabi,Blackgram,Loamy,140.0,17.39,23.9,3.4,1.43,3.07,105.5,-105.5,2,2016-12-01
Mandi Bahauddin,2016,12,Rabi,Wheat,Clayey,200.0,17.39,23.9,3.4,1.43,3.07,75.36,-75.36,2,2016-12-01
Mandi Bahauddin,2016,12,Rabi,Mango,Loamy,140.0,17.39,23.9,3.4,1.43,3.07,105.5,-105.5,2,2016-12-01
Mandi Bahauddin,2016,12,Rabi,Paddy,Red,120.0,17.39,23.9,3.4,1.43,3.07,173.32,-173.32,3,2016-12-01
Mandi Bahauddin,2016,12,Rabi,Cotton,Loamy,140.0,17.39,23.9,3.4,1.43,3.07,113.04,-113.04,2,2016-12-01
Mandi Bahauddin,2017,1,Rabi,Maize,Clayey,200.0,12.37,56.51,136.1,1.48,2.48,63.08,-60.62,2,2017-01-01
Mandi Bahauddin,2017,1,Rabi,Millets,Black,180.0,12.37,56.51,136.1,1.48,2.48,42.05,-39.59,1,2017-01-01
Mandi Bahauddin,2017,1,Rabi,Sugarcane,Loamy,140.0,12.37,56.51,136.1,1.48,2.48,131.41,-128.95,2,2017-01-01
Mandi Bahauddin,2017,1,Rabi,Blackgram,Loamy,140.0,12.37,56.51,136.1,1.48,2.48,73.59,-71.13,2,2017-01-01
Mandi Bahauddin,2017,1,Rabi,Wheat,Clayey,200.0,12.37,56.51,136.1,1.48,2.48,52.57,-50.11,2,2017-01-01
Mandi Bahauddin,2017,1,Rabi,Mango,Loamy,140.0,12.37,56.51,136.1,1.48,2.48,73.59,-71.13,2,2017-01-01
Mandi Bahauddin,2017,1,Rabi,Paddy,Red,120.0,12.37,56.51,136.1,1.48,2.48,120.9,-118.44,2,2017-01-01
Mandi Bahauddin,2017,1,Rabi,Cotton,Loamy,140.0,12.37,56.51,136.1,1.48,2.48,78.85,-76.39,2,2017-01-01
Mandi Bahauddin,2017,2,Rabi,Maize,Clayey,200.0,16.5,51.28,64.60000000000001,1.6,4.06,90.26,-89.62,2,2017-02-01
Mandi Bahauddin,2017,2,Rabi,Millets,Black,180.0,16.5,51.28,64.60000000000001,1.6,4.06,60.17,-59.53,2,2017-02-01
Mandi Bahauddin,2017,2,Rabi,Sugarcane,Loamy,140.0,16.5,51.28,64.60000000000001,1.6,4.06,188.04,-187.4,3,2017-02-01
Mandi Bahauddin,2017,2,Rabi,Blackgram,Loamy,140.0,16.5,51.28,64.60000000000001,1.6,4.06,105.3,-104.66,2,2017-02-01
Mandi Bahauddin,2017,2,Rabi,Wheat,Clayey,200.0,16.5,51.28,64.60000000000001,1.6,4.06,75.22,-74.58,2,2017-02-01
Mandi Bahauddin,2017,2,Rabi,Mango,Loamy,140.0,16.5,51.28,64.60000000000001,1.6,4.06,105.3,-104.66,2,2017-02-01
Mandi Bahauddin,2017,2,Rabi,Paddy,Red,120.0,16.5,51.28,64.60000000000001,1.6,4.06,173.0,-172.36,3,2017-02-01
Mandi Bahauddin,2017,2,Rabi,Cotton,Loamy,140.0,16.5,51.28,64.60000000000001,1.6,4.06,112.83,-112.19,2,2017-02-01
Mandi Bahauddin,2017,3,Rabi,Maize,Clayey,200.0,20.8,46.94,43.6,1.75,5.16,113.1,-112.28,2,2017-03-01
Mandi Bahauddin,2017,3,Rabi,Millets,Black,180.0,20.8,46.94,43.6,1.75,5.16,75.4,-74.58,2,2017-03-01
Mandi Bahauddin,2017,3,Rabi,Sugarcane,Loamy,140.0,20.8,46.94,43.6,1.75,5.16,235.62,-234.8,3,2017-03-01
Mandi Bahauddin,2017,3,Rabi,Blackgram,Loamy,140.0,20.8,46.94,43.6,1.75,5.16,131.95,-131.13,2,2017-03-01
Mandi Bahauddin,2017,3,Rabi,Wheat,Clayey,200.0,20.8,46.94,43.6,1.75,5.16,94.25,-93.43,2,2017-03-01
Mandi Bahauddin,2017,3,Rabi,Mango,Loamy,140.0,20.8,46.94,43.6,1.75,5.16,131.95,-131.13,2,2017-03-01
Mandi Bahauddin,2017,3,Rabi,Paddy,Red,120.0,20.8,46.94,43.6,1.75,5.16,216.77,-215.95,3,2017-03-01
Mandi Bahauddin,2017,3,Rabi,Cotton,Loamy,140.0,20.8,46.94,43.6,1.75,5.16,141.37,-140.55,2,2017-03-01
Mandi Bahauddin,2017,4,Kharif,Maize,Clayey,200.0,28.72,34.16,90.5,2.14,6.65,153.56,-151.28,3,2017-04-01
Mandi Bahauddin,2017,4,Kharif,Millets,Black,180.0,28.72,34.16,90.5,2.14,6.65,102.37,-100.09,2,2017-04-01
Mandi Bahauddin,2017,4,Kharif,Sugarcane,Loamy,140.0,28.72,34.16,90.5,2.14,6.65,319.92,-317.64,3,2017-04-01
Mandi Bahauddin,2017,4,Kharif,Blackgram,Loamy,140.0,28.72,34.16,90.5,2.14,6.65,179.16,-176.88,3,2017-04-01
Mandi Bahauddin,2017,4,Kharif,Wheat,Clayey,200.0,28.72,34.16,90.5,2.14,6.65,127.97,-125.69,2,2017-04-01
Mandi Bahauddin,2017,4,Kharif,Mango,Loamy,140.0,28.72,34.16,90.5,2.14,6.65,179.16,-176.88,3,2017-04-01
Mandi Bahauddin,2017,4,Kharif,Paddy,Red,120.0,28.72,34.16,90.5,2.14,6.65,294.33,-292.05,3,2017-04-01
Mandi Bahauddin,2017,4,Kharif,Cotton,Loamy,140.0,28.72,34.16,90.5,2.14,6.65,191.95,-189.67,3,2017-04-01
Mandi Bahauddin,2017,5,Kharif,Maize,Clayey,200.0,34.61,25.27,11.6,1.61,6.7,158.27,-157.49,3,2017-05-01
Mandi Bahauddin,2017,5,Kharif,Millets,Black,180.0,34.61,25.27,11.6,1.61,6.7,105.51,-104.73,2,2017-05-01
Mandi Bahauddin,2017,5,Kharif,Sugarcane,Loamy,140.0,34.61,25.27,11.6,1.61,6.7,329.72,-328.94,3,2017-05-01
Mandi Bahauddin,2017,5,Kharif,Blackgram,Loamy,140.0,34.61,25.27,11.6,1.61,6.7,184.64,-183.86,3,2017-05-01
Mandi Bahauddin,2017,5,Kharif,Wheat,Clayey,200.0,34.61,25.27,11.6,1.61,6.7,131.89,-131.11,2,2017-05-01
Mandi Bahauddin,2017,5,Kharif,Mango,Loamy,140.0,34.61,25.27,11.6,1.61,6.7,184.64,-183.86,3,2017-05-01
Mandi Bahauddin,2017,5,Kharif,Paddy,Red,120.0,34.61,25.27,11.6,1.61,6.7,303.34,-302.56,3,2017-05-01
Mandi Bahauddin,2017,5,Kharif,Cotton,Loamy,140.0,34.61,25.27,11.6,1.61,6.7,197.83,-197.05,3,2017-05-01
Mandi Bahauddin,2017,6,Kharif,Maize,Clayey,200.0,35.15,38.52,89.5,1.38,6.46,148.08,-144.62,2,2017-06-01
Mandi Bahauddin,2017,6,Kharif,Millets,Black,180.0,35.15,38.52,89.5,1.38,6.46,98.72,-95.26,2,2017-06-01
Mandi Bahauddin,2017,6,Kharif,Sugarcane,Loamy,140.0,35.15,38.52,89.5,1.38,6.46,308.49,-305.03,3,2017-06-01
